1+2,195,5,2,1,45,"Rindertimi I rrugeve: ""H. Tasimi"", ""I.Jashari"", ""N.Teslla"",""H.Mosi"" dhe""Janina""",17.11.10,"125,000.00","124,039.11",,Shkoza F07,Malishevë,1,1,1
1+2,197,5,2,1,45,Planifikimi I dheut dhe oborreve dhe ndertimi I rrethojave te shkollave,29.10.10,"85,000.00","82,990.34",,Ulpiana,Prishtinë,1,2,1
1+2,198,2,2,1,60,Mirembajtja e rrugeve dhe trotuareve te qytetit - pjesa e I-re,11.11.10,"95,000.00","94,530.00",,Zahiri,Prishtinë,1,2,1
1+2,198,2,2,1,60,Mirembajtja e rrugeve dhe trotuareve te qytetit - pjesa e II-te,11.11.10,"95,000.00","97,850.00",,Toifor,Prishtinë,1,2,1
1+2,198,2,2,1,60,Mirembajtja e rrugeve dhe trotuareve te qytetit - pjesa e III - te,11.11.10,"95,000.00","96,800.00",,Pastrimi,Prishtinë,1,2,1
1+2,199,5,2,1,45,Ndertimi I murit mbrojtes te QMF-ve ne Velani,08.11.10,"10,000.00","5,653.00",,Bazamenti,Ferizaj,1,2,1
1+2,200,2,3,6,92,Organizimi I manifestimit mujai I Rinisë,15.10.10,"10,000.00","9,800.00",,Paneuropa kos,Prishtinë,1,1,1
1+2,201,2,2,1,93,Deratizimi I kanalizimit te Prishtines,25.10.10,"45,000.00","38,971.36",,Ekologjia,Ferizaj,1,2,2
1+2,202,2,2,1,93,Deatizimi I bodrumeve dhe garazhave publike te Komunes,25.10.10,"50,000.00","48,630.10",,DDD,Prishtinë,1,2,2
1+2,203,2,3,6,22,Shtypja e rregulloreve te Komunes,01.11.10,"5,000.00","4,325.00",,KGT,Prishtinë,1,1,1
1+2,204,5,2,1,45,Punët e vrazhda në ndërtimin e lokaleve te nënkalimi ne rrugën “Bill Kllinton”,29.10.10,"110,000.00","111,235.00",,Beni Constr,Viti,1,2,1
1+2,205,1,2,1,50,"Furn, dhe mont. i apara.për zërim për sallën e Kuvendit Komunal - pj.I-re",22.11.10,"30,000.00","25,848.55",,Dukaalfaaudia,Prishtinë,1,2,1
1+2,208,2,2,1,60,Mirembajtja dimrore e rrugeve rurale - pjesa e I-rë,23.11.10,"50,000.00","46,994.00",,V.Z Company,Prishtinë,1,2,1
1+2,208,2,2,1,60,Mirembajtja dimrore e rrugeve rurale - pjesa e II-të,23.11.10,"40,000.00","38,960.00",,Dardania,Prishtinë,1,2,1
1+2,209,5,2,5,45,Sherbimet e ngrohjes qendrore - Termokos,01.11.10,"27,577.00",,"27,577.00",Termokos,Prishtinë,1,1,1
1+2,210,5,2,1,45,Sanimi I rrugeve,22.11.10,"200,000.00","188,793.92",,Euro garten,Lipjan,1,2,1
1+2,211,1,2,1,35,Furnizimi me nje automjet xhip,29.12.10,"80,000.00","76,350.00",,Reforma,Prishtinë,1,1,1
1+2,212,5,2,5,45,Punet shtes ne ndertimin e rruges Agim Ramadani,29.10.10,"53,094.35",,"53,094.35",Kastrioti,Carralevë,1,1,1
1+2,213,5,2,1,45,Punimet e dheut dhe ndertimi I murit mbrojtes per lokacionin ne Arberi,10.11.10,"75,000.00","72,693.75",,Bedi Nderton,Podujevë,1,2,1
1+2,214,1,2,1,28,"Furnizimi dhe montimi I dy semaforeve ne rrugen ""Bill Kllinton""",01.12.10,"90,000.00","88,300.28",,RS&M,Prishtinë,1,2,1
1+2,215,1,1,1,23,Furnizimi me naft per QMF e Prishtines,29.12.10,"100,000.00","100,000.00",,Petrol Oti,Prishtinë,1,1,1
1+2,218,2,3,6,92,Organizimi I manifestimit per 28 Nentorin,25.11.10,"95,000.00","91,150.00",,LDS,Podujevë,1,1,1
1+2,219,5,2,1,45,Renovime ne objektin e vjeter te Komunes,19.11.10,"30,000.00","28,171.44",,Xhenti,Obiliq,1,2,1
1+2,223,1,3,6,36,Furnizimi me stufa per shkollat,30.11.10,"10,000.00","8,880.00",,Forca,Prishtinë,1,1,1
1+2,224,5,2,1,45,"Punet instaluese per skaj rruges ""Bill Kllinton""",19.11.10,"60,000.00","59,650.00",,Electra,Prishtinë,1,2,1
1+2,225,1,2,1,18,Furnizimi me uniforma per Brigaden e Zjarrfiksave,14.12.10,"25,000.00","22,824.00",,Arta tex,Pejë,1,2,1
1+2,228,1,2,1,36,Furnizimi me material didaktik per I. Parashkollore,14.12.10,"40,000.00","37,487.86",,KGT,Prishtinë,1,2,1
1+2,229,2,3,6,93,Servisimi I gjeneratorve,30.11.10,"10,000.00","7,738.00",,Fidea,Prishtinë,1,1,1
1+2,231,2,3,6,41,Sanimi I rrjedhjeve te ujit neper shkolla dhe I.P,06.12.10,"6,800.00","6,791.00",,Raketa,Prishtinë,1,1,1
1+2,232,1,2,6,30,Furnizimi me toner dhe pajisje komjuterike,30.11.10,"8,000.00","7,934.50",,Botek,Prishtinë,1,1,1
1+2,234,2,3,6,55,Organizimi I sherbimeve hoteliere per festat e fund vitit dhe tjera,09.12.10,"10,000.00","10,000.00",,Rest. Prishtina,Prishtinë,1,1,1
1+2,235,2,2,1,93,Dekorimi me drita ne qytetin e Prishtines,20.12.10,"60,000.00","58,000.00",,Link M.Plus,Prishtinë,1,2,1
1+2,238,5,2,5,45,Punet shtesë ne ndertimin e shkolles se gjelbert,08.12.10,"13,756.00",,"13,756.38",Izolimi&Al Tra,Prishtië,1,1,1
1+2,240,5,3,6,45,Riparimi I kanalizimit atmosferik ne rrugen Haxhi Zeka,14.01.11,"9,460.00",,"9,460.00",Dardania,Prishtinë,1,1,1
1+2,241,2,3,6,92,"Shpallja e sportistit te vitit dhe organizimi I turneut te shahut ""H. Talla""",24.12.10,"9,500.00","9,370.00",,Klubi I shahut,Prishtinë,1,1,1
1+2,242,5,3,5,45,Punet shtesë ne renovimin e salles se Kuvendit Komunal,28.12.10,"8,220.77",,"8,220.77",Union Enterier,Prishtinë,1,1,1
1+2,243,2,3,6,92,Pergaditjet teknike per organizimin e Vitit te Ri,28.12.10,"10,000.00","9,765.00",,Mink Producti,Prishtinë,1,1,1
1+2,244,2,3,6,92,Organizimi i programit per Vitin e Ri,28.12.10,"10,000.00","8,850.00",,De Production,Prishtinë,1,1,1
1,1,1,4,7,,Sigurimi i ushqimit për trajnimin e drejtorëve të shkollave,08.01.10,,409.5,,"""Beni Dona""",Prishtinë,1,1,1
1,2,1,4,7,,Furnizimi me gypa Pastor-Premium F-52x220,22.01.10,,950,,"""Pastor Kosova""",Prishtinë,1,1,1
1,4,2,4,7,,"Servisimi , mirmbajtja e centralit dhe rrjetit telefonik për vitin 2010",25.01.10,,995,,NTP '' Eltrisi'',Prishtinë,1,1,1
1,5,1,4,7,,"Furnizimi me rollne për faks, pllafonierka, telefona etj.",01.02.10,,910,,"NT ""Adria 7""",Prishtinë,1,1,1
1,6,1,4,7,,Furnizimi me stufë termoakumuluese,03.02.10,,325,,"NTP ""Forca""",Prishtinë,1,1,1
1,7,1,4,7,,Furnizimi me uniforma,05.02.10,,759.2,,"""Mini-Max""",Prishtinë,1,1,1
1,8,1,4,7,,Furnizimi dhe servisimi me paisje teknike,25.02.10,,635,,"""ProfesionalAlarm""",Prishtinë,1,1,1
1,9,1,4,7,,Furnizimi me telefon mobil NOKIA E-72,25.02.10,,300,,"Mobi shop""Te Gajtani""",Prishtinë,1,1,1
1,10,2,4,7,,Servisimi i risografit 1510,25.02.10,,220.4,,"""FotoColor-Studio""",Prishtinë,1,1,1
1,11,1,4,7,,"Furnizimi me material biblotekar, libreza, kartela, etiketa etj.",02.03.10,,995,,"""K.G.T.""",Prishtinë,1,1,1
1,12,1,4,7,,Furnizimi me paisje për kamera,17.03.10,,618,,"""Meteori""",Prishtinë,1,1,1
1,13,1,4,7,,Furnizimi me montim i mbrojtësit të veturës RENO Megane,17.03.10,,397.88,,"""Renault Centre""",Prishtinë,1,1,1
1,14,2,4,7,,Servisimi i automjetit special Mercedes BENZ për Brigadën e Zjarrëfikësve,12.04.10,,890,,"""AutoServis-Sistem",Obiliq,1,1,1
1,15,1,4,7,,"Furnizimi me material higjenik për Biblotekën Ndërkomunale ""H.Sylejmani""",15.04.10,,592.5,,"""K.G.T.""",Prishtinë,1,1,1
1,16,1,4,7,,Furnizimi me vula te reja për Komune,19.04.10,,255,,"Vulep.""Toni""",Prishtinë,1,1,1
1,17,1,4,7,,Furnizimi dhe montimi i folies MAT,03.05.10,,720,,"""K.G.T.""",Prishtinë,1,1,1
1,18,1,4,7,,Furnizimi me uniforma për punëtorë teknik,11.05.10,,840,,"""Mini-Max""",Prishtinë,1,1,1
1,19,1,4,7,,Furnizimi me hyjnesha në fron,14.05.10,,595,,"""Beauty""",Prishtinë,1,1,1
1,20,1,4,7,,"Furnizimi me ushqim për ""Garat e Diturisë""",24.05.10,,746.2,,"""Beni-Dona""",Prishtinë,1,1,1
1,21,1,4,7,,"Riparime ne SHMEJ ""Hoxhë Kadri Prishtina""",01.06.10,,897,,"NN ""Extra-Besi""",Prishtinë,1,1,1
1,22,1,4,7,,Furnizimi me bateri për automjete,28.05.10,,896.4,,"""Eurogoma""",Prishtinë,1,1,1
1,23,1,4,7,,"Furnizimi me ushqim dhe ujë për ""Testin e Maturës""",07.06.10,,974.96,,"""Beni Dona""",Prishtinë,1,1,1
1,24,1,4,7,,Furnizimi me material për riparime,07.06.10,,869,,"""A*L""",Prishtinë,1,1,1
1,25,1,4,7,,Furnizimi me telefona Panasonic,10.06.10,,960,,"""Adria 7""",Prishtinë,1,1,1
1,26,1,4,7,,"Furnizimi me ujë të pijes për ""Tekstin e Arritshmërisë së nxënësve""",29.06.10,,570,,"""Beni Dona""",Prishtinë,1,1,1
1,27,2,4,7,,Instalimi i lilldhjeve telefonike në objektin e ri - Arbëri,29.06.10,,777,,"""Neon-Ex""",Prishtinë,1,1,1
1,28,2,4,7,,Fotokopjimi i dokumentacionit të kadastrit për Graçanicë,29.06.10,,970,,"""Richon""",Prishtinë,1,1,1
1,29,2,4,7,,Servisimi - rregullimi i presës për lidhjen e barit,01.07.10,,659,,"AS ""Xhati""",Prishtinë,1,1,1
1,30,1,4,7,,Furnizimi me strajca shpine V-25 për fikjen e zjarrit,23.08.10,,915,,"""Pastor Kosova""",Prishtinë,1,1,1
1,31,1,4,7,,"Furnizimi me material elektrik dhe paaisje tjera në obj. banesor afar.""K. e Diellit""",07.09.10,,952,,"""Ariani-Commerc""",Prishtinë,1,1,1
1,32,1,4,7,,Furnizimi me hidrofor për sh.f. në Mramuer,07.09.10,,305,,"NTP""Dinga""",Prishtinë,1,1,1
1,33,1,4,7,,Transporti i nxënësve Tenezhdoll-Vranidoll,07.09.10,,980,,"NT ""Hani Trans""",Prishtinë,1,1,1
1,34,1,4,7,,Furnizimi me kasaforta për vula dhe dokumentacion,30.09.10,,990,,"""Protec""",Prishtinë,1,1,1
1,35,1,4,7,,Furnilzimi me bateri (akumulatorë) për Briogadën e Zjarrëfikësve,29.09.10,,939.6,,"""Eurogoma""",Prishtinë,1,1,1
1,36,2,4,7,,Modifikimi i aplikac. Softuerik për Drejtorinë e Ekonomisë dhe Zhvillimit,04.10.10,,696,,"""Ati-Kos""",Gjakovë,1,1,1
1,37,1,4,7,,"Furnizimi me rezervoar te ujit 1500 lit. dhe hidrofor për sh.f. ""Nazim Gafurri""",04.10.10,,995,,"""Good Trade""",Prishtinë,1,1,1
1,38,2,4,7,,"Shërbimet e zërimit, montimi dhe përkthimi simultan",11.10.10,,950,,"NTSH ""Toni""",Prishtinë,1,1,1
1,39,1,4,7,,Furnizimi me hyjnesha në fron,11.10.10,,735,,"""Beauty""",Prishtinë,1,1,1
1,40,1,4,7,,Furnizimi me material për rrethojë,14.10.10,,975,,"""Reka Commerc",Prishtinë,1,1,1
1,41,1,4,7,,Furnizimi me material për rregullimin e zyrave,21.10.10,,965,,"""Extra Besi""",Prishtinë,1,1,1
1,42,1,4,7,,Furnizimi me mallra për Bife të Komunës,19.10.10,,531.7,,"""Kulinareks""",Prishtinë,1,1,1
1,43,1,4,7,,"Furnizimi me ujë të pijes pa gas 0,5 lit.",21.10.10,,313.04,,"""Beni Dona""",Prishtinë,1,1,1
