2,19,2,1,1,72,Hartimi I planit rregullues Prishtina ne Zona Qender,23.01.2012,"100,000.00","70,920.00",,Intech,Prishtinë,1,2,2
2,20,2,1,1,72,Hartimi I planit rregullues Prishtina ne Zona Lindje,23.01.2012,"100,000.00","61,770.00",,A Design&Eu En,Prishtinë,1,2,2
2,21,2,1,1,72,Hartimi I planit rregullues prishtina ne Zona Perendim,23.01.2012,"100,000.00","75,600.00",,APE&Ivanisin Ka,Prishtinë,2,2,2
,104,2,2,1,60,Sherbimet e transportit me automarimang,28.05.2012,"50,000.00","45,000.00",,Besa Cola,Prishtinë,1,1,1
2,104,2,2,1,60,Sherbimet e transportit me automarimang,28.05.2012,"50,000.00","45,000.00",,Marimanga,Prishtinë,1,1,1
2,162,2,2,1,72,Hartimi I projekteve per rruget Busi - Marec dhe Rimanishtë - Vranidoll,14.03.2012,"15,000.00","7,424.00",,3D Project,Prishtinë,1,1,2
2,198,1,1,1,23,Furnizimi me naftë për nevojat e Komunës,25.01.2012,"250,000.00","234,240.00",,Petrol Oti,Prishtinë,1,2,1
2,200,5,2,1,45,Furnizimi dhe montimi I shenjave të Komunikacionit,13.03.2012,"45,000.00","30,564.00",,Malsija,Istog,1,1,1
2,214,2,2,1,93,Sherbimet e pastrimit te Objektit te Ri Komunal,01.02.2012,"60,000.00","44,219.88",,MSS,Prishtinë,1,1,1
2,215,1,2,1,92,Dhenja me qera e vend gjuetive ne Prishtinë,27.02.2012,0,0,,,Prishtinë,1,1,
2,216,1,2,1,21,Furnizimi me libra per Biblioteken e qytetit dhe shkollat e Prishtines,19.07.2012,"45,000.00","33,030.01",,Artini,Prishtinë,1,1,1
2,223,1,2,1,30,Furnizimi me aparate fotokopjuese per shkollat dhe I. Parashkollore,14.02.2012,"50,000.00","47,600.00",,Technologies,Mitrovicë,1,1,1
2,229,5,2,1,45,Restaurimi I hamamit - faza e III-të,25.07.2012,"500,000.00","419,223.81",,Daja Rrah,Prizren,1,1,1
2,230,1,1,1,92,Dhenja ne shfrytezim e Kuzhines Qendrore te Institucioneve Parashkollore,25.01.2012,0,0,,Beni Dona,Prishtinë,1,2,1
2,233,2,2,1,72,Hartimi I projektit zbatues per pjesen afariste ne qytezen Pejton,13.02.2012,"30,000.00","24,363.50",,Alfa Ing,Prishtinë,1,1,2
2,237,1,2,1,24,"Furnizimi me material higjenik, uj dhe vegla pune per shkolla",01.02.2012,"60,000.00","46,966.87",,El Shpetimi,Podujevë,1,1,1
2,238,1,2,1,28,Furnizimi me material didaktik per shkolla,28.05.2012,"50,000.00","36,624.58",,KGT,Prishtinë,1,1,1
2,239,1,2,1,28,Furnizimi me material elektrik per shkolla dhe I.Parashkollore,15.02.2012,"50,000.00","48,888.48",,Pajta,Prishtinë,1,1,1
