Planifikuar,Buxheti,Numri prokurimit,Lloji i prokurimit,Vlera e prokurimit,Procedura e prokutimiy,Klasifikimi(2 shifrat e para te FPP),Titulli i aktivitetit te prokurimit,Data e inicimit të aktivitetit të prokurimit (data e pranimit të kërkesës),Data e aprovimit të deklaratës së nevojave dhe disponueshmërisë së mjeteve,Data e pranimit të specifikimit teknik (TOR),Data e publikimit të njoftimit për kontratë,Ankesat në autoritet,Ankesat në OSHP,Data e hapjes së ofertave,Nr. i OE që kanë shkarkuar dosjen e tenderit,Nr. i OE që kanë dorëzuar ofertat,Data e fillimit dhe përfundimit të vlersimit,Numri i ofertave të refuzuara,Data e aprovimit të Deklaratës së nevojave dhe disponueshmërisë së mjeteve - rikonfirmimi,Data e publikimit të njoftimit për dhënie të kontratës,Data e publikimit të anulimit të njoftimit,Letrat Standarde për OE,Ankesat në autoritet,Ankesat në OSHP,Vlera e parashikuar e kontratës,OE,Afati kohor për pranimin e tenderëve,Kriteret për dhënie të kontratës,Re-tenderimi,Statusi,Emri i OE të cilit i është dhënë kontrata,Data e nënshkrimit të kontratës,Afati për implementimin e kontratës,Data e mbylljes së kontratës,"Vlera totale e kontratës, duke përfshirë të gjitha taksat","Numri i përgjithshëm i situacioneve për pagesë, sipas kontratës",Shuma e zbritjes nga kontrata për shkaqe të ndalesave,Data e pagesës së situacionit të fundit,Shuma e pagesës së situacionit të fundit,Çmimi total i paguar për kontratën,Drejtoria,Emri i zyrtarit të prokurimit
,2,223,1,2,1,30,Furnizimi me aparate fotokopjuese per shkollat dhe I. Parashkollore,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Technologies,14.02.12,,,"47,600.00",,,,,,,
,2,229,5,2,1,45,Restaurimi I hamamit - faza e III-të,,,,,,,,,,,,,,,,,,"500,000.00",1,1,1,,,Daja Rrah,25.07.12,,,"419,223.81",,,,,,,
,2,230,1,1,1,92,Dhenja ne shfrytezim e Kuzhines Qendrore te Institucioneve Parashkollore,,,,,,,,,,,,,,,,,,,1,2,1,,,Beni Dona,25.01.12,,,,,,,,,,
,2,233,2,2,1,72,Hartimi I projektit zbatues per pjesen afariste ne qytezen Pejton,,,,,,,,,,,,,,,,,,"30,000.00",1,1,2,,,Alfa Ing,13.02.12,,,"24,363.50",,,,,,,
,2,237,1,2,1,24,"Furnizimi me material higjenik, uj dhe vegla pune per shkolla",,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,El Shpetimi,01.02.12,,,"46,966.87",,,,,,,
,2,238,1,2,1,28,Furnizimi me material didaktik per shkolla,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,KGT,28.05.12,,,"36,624.58",,,,,,,
,2,239,1,2,1,28,Furnizimi me material elektrik per shkolla dhe I.Parashkollore,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Pajta,15.02.12,,,"48,888.48",,,,,,,
,2,245,1,2,1,30,Furnizimi me komjuter per nevojat e SH.M 28 Nentori ne Prishtinë,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Botek,10.02.12,,,"42,668.00",,,,,,,
,2,246,1,2,1,28,Furnizimi me material didaktik per Institucionet Parashkollore,,,,,,,,,,,,,,,,,,"25,000.00",1,1,1,,,KGT,04.01.12,,,"18,735.34",,,,,,,
,2,252,5,3,6,45,Renovimi I kulmit ne shkollen Hasan Prishtina,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Daja Rrah,25.01.12,,,"9,796.50",,,,,,,
,2,257,2,3,6,72,Hartimi I projektit ideor tipik për shkolla fillore në Prishtinë,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Plan Ing,25.01.12,,,"9,800.00",,,,,,,
,2,1,5,2,1,45,Ndertimi I aneksit te shkolles Nexhmi Mustafa ne Besi,,,,,,,,,,,,,,,,,,"240,000.00",1,1,1,,,Kujtimi-Bini-Pri,12.03.13,,,"220,394.30",,,,,,,
,2,2,1,2,1,31,Furnizimi me arka fiskale,,,,,,,,,,,,,,,,,,"4,000.00",1,1,1,,,Gekos,01.03.12,,,"3,252.72",,,,,,,
,2,3,1,3,6,15,"Furnizimi me shujta dhe ujë te pijes per trajnime, teste dhe nevoja tjera",,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Beni Dona,30.01.12,,,"7,000.00",,,,,,,
,2,4,1,2,1,77,Furnizimi me dru per shkolla,,,,,,,,,,,,,,,,,,"30,000.00",1,1,1,,,Bushgegu,01.03.12,,,"30,003.75",,,,,,,
,2,6,2,2,1,63,Transporti I nxenesve dhe arsimtareve,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,,28.03.12,,,"60,000.00",,,,,,,
,2,7,2,2,1,1,Trajtimi I qenve endacak ne Komunen e Prishtines,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Qendra kosov,19.03.12,,,"47,250.00",,,,,,,
,2,8,1,3,6,29,"Furnizimi me hyjnesha, pllaketa dhe artikuj tjerë",,,,,,,,,,,,,,,,,,"9,000.00",1,1,1,,,Free kosova,22.02.12,,,"7,700.00",,,,,,,
,2,9,5,2,1,45,"Mirembajtja e semaforeve, invertoreve dhe pajimeve akustike per te verbrit",,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Jame,13.03.12,,,"83,170.00",,,,,,,
,2,10,1,2,1,31,Furnizimi dhe montimi I nje ashensori hidraulik per 5 stacione,,,,,,,,,,,,,,,,,,"30,000.00",1,1,1,,,Ejona,26.03.12,,,"20,892.00",,,,,,,
,2,12,2,2,1,72,Hartimi I projekteve te mbikalimeve ne tri lokacione te ndryshme,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,Alfa Ing,23.05.12,,,"9,950.00",,,,,,,
,2,13,2,1,1,72,Hartimi I planit zhvillimor urban,,,,,,,,,,,,,,,,,,"170,000.00",2,2,2,,,Hidro Ing-Urban,19.06.12,,,"149,000.00",,,,,,,
,2,14,2,1,1,72,Hartimi I planit zhvillimor komunal,,,,,,,,,,,,,,,,,,"190,000.00",1,2,2,,,Politeknika-Adiz,19.06.12,,,"185,000.00",,,,,,,
,,15,1,3,6,21,Shtypja e broshurave dhe numrave per inventar,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,KGT,06.04.12,,,"9,908.00",,,,,,,
,,16,1,2,1,24,Furnizimi me material didaktik per shkollat e komunes se Prishtines,,,,,,,,,,,,,,,,,,"40,000.00",1,1,1,,,Grafo Loni,27.03.12,,,"35,157.03",,,,,,,
,,17,1,2,5,24,Furnizimi me krypë industrial dhe rere per mirembajtjen e rrugeve,,,,,,,,,,,,,,,,,,"240,000.00",1,1,1,,,Euroni,08.02.12,,,,,,,,,,
,2,18,2,2,5,45,Pastrimi emergjent I rrugeve dhe trotuareve ne qytet,,,,,,,,,,,,,,,,,,"131,973.00",1,1,1,,,,08.02.12,,,,,,,,,,
,2,19,1,3,6,31,Furnizimi dhe montimi dhe shtrirja kabllove ne zyret pritese,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Zhvillimi,01.03.12,,,"9,300.00",,,,,,,
,2,20,5,3,6,45,Renovimet ne shkollen Shtjefan Gjeqovi,,,,,,,,,,,,,,,,,,"9,000.00",1,1,1,,,Bedi Nderton,01.03.13,,,"8,747.00",,,,,,,
,2,21,1,2,1,29,Furnizimi me detektor,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Servis Kosova,02.04.13,,,"49,000.00",,,,,,,
,2,22,2,2,1,93,Mirëmbajtja e repetitorit dhe radiolidhjeve të Komunes dhe të shkollave,,,,,,,,,,,,,,,,,,"25,000.00",1,1,1,,,Profesional Ala,17.04.12,,,"19,800.00",,,,,,,
,2,23,5,2,1,45,Renovimet e bodrumit dhe te katit ne objektin e Komunes,,,,,,,,,,,,,,,,,,"110,000.00",1,1,1,,,Konstruktori Ing,12.04.12,,,"99,999.99",,,,,,,
,2,24,5,2,1,45,Sanimi I gropave ne qytet per vitin 2012,,,,,,,,,,,,,,,,,,"300,000.00",1,1,1,,,Kastrioti,02.03.12,,,"279,324.00",,,,,,,
,2,25,5,2,1,45,Furn. me gypa dhe asfal. I rruges per ndert.e kolektorit dhe kanal A. Rexha,,,,,,,,,,,,,,,,,,"210,000.00",1,1,1,,,Themeli&Dellov,17.04.12,,,"198,755.00",,,,,,,
,2,26,5,2,1,45,Asfaltimi I rruges ne Grashticë - lagja e eperme,,,,,,,,,,,,,,,,,,"290,000.00",1,1,1,,,Nente Vllezerit,26.07.12,,,"271,290.66",,,,,,,
,2,27,1,3,6,31,Furn. me pajisje kabin. dhe mjete te konkretizimit per shkoll. Xh. Ahmeti,,,,,,,,,,,,,,,,,,"5,500.00",1,1,1,,,Dugllas,21.03.12,,,"5,370.00",,,,,,,
,2,28,2,2,1,93,Mirembajtja e automjeteve te Komunes,,,,,,,,,,,,,,,,,,"20,000.00",1,1,1,,,Bosch,13.04.12,,,"11,862.00",,,,,,,
,2,29,2,3,6,50,Riparimet e ngrohjes ne disa shkolla te Komunes se Prishtines,,,,,,,,,,,,,,,,,,"8,000.00",1,1,1,,,Raketa,13.03.12,,,"8,141.00",,,,,,,
,2,30,2,3,6,93,Servisimi i automjeteve te Brigades se Zjarrefiksave,,,,,,,,,,,,,,,,,,"5,000.00",1,1,1,,,Toverlani,25.04.12,,,"4,730.00",,,,,,,
,2,31,5,3,6,45,Renovimi i kulmit dhe renovimet tjera ne shkollen Ismail Qemaili,,,,,,,,,,,,,,,,,,"7,000.00",1,1,1,,,Global Ing,28.03.12,,,"6,483.75",,,,,,,
,2,32,1,3,6,31,Furnizimi dhe montimi I kamerave ne objektin e vjeter te Komunës,,,,,,,,,,,,,,,,,,"4,000.00",1,1,1,,,Profesional Ala,06.04.12,,,"3,679.53",,,,,,,
,2,34,1,2,1,1,Furnizimi me bletë dhe pajisje tjera bletare,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Bleta,17.04.12,,,"47,120.00",,,,,,,
,2,35,1,2,1,1,Furnizimi me serra,,,,,,,,,,,,,,,,,,"40,000.00",1,1,1,,,Elen,12.04.12,,,"38,424.00",,,,,,,
,2,36,2,2,1,93,Projekti i veterines mobile,,,,,,,,,,,,,,,,,,"34,000.00",1,1,1,,,Spana,12.04.12,,,"26,000.00",,,,,,,
,2,37,2,2,1,1,Percaktimi i pjellorise se tokes,,,,,,,,,,,,,,,,,,"40,000.00",1,1,1,,,Agro vet,19.04.12,,,"29,525.00",,,,,,,
,2,38,2,1,1,72,Ofrimi I sherbimeve te mbikqyrjes dhe pranimit teknike te proj. te Komunes,,,,,,,,,,,,,,,,,,"100,000.00",1,2,2,,,Ic Consulting,29.06.12,,,"80,000.00",,,,,,,
,2,38,2,1,1,72,Ofrimi I sherbimeve te mbikqyrjes dhe pranimit teknike te proj. te Komunes,,,,,,,,,,,,,,,,,,"100,000.00",1,2,2,,,Intech,29.06.12,,,"70,000.00",,,,,,,
,2,41,1,3,6,18,Furnizimi me uniforma per sherbimin teknik te Komunes,,,,,,,,,,,,,,,,,,"4,000.00",1,1,1,,,Mini Max,06.06.12,,,"4,344.80",,,,,,,
,2,42,1,3,6,21,Furnizimi me regjistrator per arkiv,,,,,,,,,,,,,,,,,,"7,500.00",1,1,1,,,Xhad Studio,31.05.12,,,"7,600.00",,,,,,,
,2,43,5,2,1,45,Rreenimi I objekteve te ndertuara pa leje,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Dardania,17.05.12,,,"100,000.00",,,,,,,
,2,44,1,2,1,18,Furnizimi me uniforma per Brigaden e Zjarrefiksave,,,,,,,,,,,,,,,,,,"38,000.00",1,1,1,,,Amici,05.08.12,,,"36,652.00",,,,,,,
,2,46,5,2,1,45,Ndertimi I kanalizimit fekal dhe atm. Dhe rindertimi I rrugeve te rrethi,,,,,,,,,,,,,,,,,,"190,000.00",1,1,1,,,Labi,17.05.12,,,"174,107.10",,,,,,,
,2,47,5,2,1,45,Ndertimi i salles se edukates fizike ne shkollen Nazim Gafurri,,,,,,,,,,,,,,,,,,"190,000.00",1,1,1,,,Rexha,28.06.12,,,"168,482.10",,,,,,,
,2,48,5,2,5,45,Punet perfundimtare ne objektin e bibliotekes se qytetit,,,,,,,,,,,,,,,,,,"150,132.19",1,1,1,,,Bedi Nderton,12.04.12,,,,,,,,,,
,2,49,5,1,1,45,Ndertimi I shkolles Emin Duraku,,,,,,,,,,,,,,,,,,"1,300,000.00",1,2,1,,,Rexha,04.09.12,,,"1,124,080.78",,,,,,,
,2,50,5,1,1,45,Ndertimi I shkolles Ali Kelmendi ne Barileve,,,,,,,,,,,,,,,,,,"1,000,000.00",1,2,1,,,Olti Trasing,29.06.12,,,"758,473.94",,,,,,,
,2,51,2,2,1,93,Ndertimi I katastrit nentokesor,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Geomap&proing,28.05.12,,,"100,000.00",,,,,,,
,2,52,5,1,1,45,Ndertimi I rruges mbi kolektorin atmosferik ne lagjen Kalabria,,,,,,,,,,,,,,,,,,"900,000.00",1,2,1,,,Çlirimi,29.05.12,,,"847,121.00",,,,,,,
,2,54,2,2,1,93,"Mirembajtja e pajisjeve te TI të komunës, shkollave dhe Institucioneve tjera",,,,,,,,,,,,,,,,,,"20,000.00",1,1,1,,,Rikon,28.06.12,,,"8,230.74",,,,,,,
,2,56,2,1,1,45,Mirembajtja e siperfaqeve gjelbruese,,,,,,,,,,,,,,,,,,"650,000.00",1,2,1,,,Hortkultura,20.04.12,,,"600,000.00",,,,,,,
,2,57,5,2,1,45,Rregullimi I vendeve te kontejnereve,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,Ndertimtari,11.06.12,,,"45,553.11",,,,,,,
,2,58,5,2,1,45,Pastrimi I mbetjeve ndertimore gjate vitit 2012,,,,,,,,,,,,,,,,,,"30,000.00",1,1,1,,,Dardania,03.12.12,,,"28,050.00",,,,,,,
,2,59,5,2,1,45,Rregullimi I fontanave dhe krojeve ne qytetin e Prishtinës,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Varna Komerc,02.08.12,,,"33,333.00",,,,,,,
,2,60,2,3,6,92,Organizimi dhe realizimi I programit per Diten e Europes,,,,,,,,,,,,,,,,,,"7,500.00",1,1,1,,,EZ Vizion,08.05.12,,,"8,450.00",,,,,,,
,2,61,5,2,1,45,Ndertimi I salles te edukates fizike te shkolles fillore ne Hajvali,,,,,,,,,,,,,,,,,,"220,000.00",1,1,1,,,Isars,23.07.12,,,"193,990.00",,,,,,,
,2,62,1,3,6,36,Furnizimi me inventar per Drejtoratin e Arsimit,,,,,,,,,,,,,,,,,,"8,000.00",1,1,1,,,Dugllas,24.05.12,,,"7,839.00",,,,,,,
,2,63,1,1,1,28,Furnizimi me pllaka graniti per sheshin Ibrahim Rugova,,,,,,,,,,,,,,,,,,"2,500,000.00",1,2,1,,,Allzone&Gerg,24.07.12,,,"2,279,120.00",,,,,,,
,2,64,5,1,1,45,Rregullimi I sheshit Zahir Pajaziti,,,,,,,,,,,,,,,,,,"5,000,000.00",1,2,1,,,Allzone&Gerg,26.07.12,,,"4,772,150.78",,,,,,,
,2,65,5,2,1,45,Ndertimi I rrugeve dhe kanalizimeve ne rrugen lidhese ne Hajvali,,,,,,,,,,,,,,,,,,"250,000.00",1,1,1,,,Gerlica Compan,04.07.12,,,"225,592.80",,,,,,,
,2,66,5,2,1,45,Sinjalizimi horizontal dhe vertikal ne Prishtinë viti 2012,,,,,,,,,,,,,,,,,,"200,000.00",1,1,1,,,Ve Mor,28.06.12,,,"169,869.00",,,,,,,
,2,67,5,1,1,45,Rindertimi dhe asfaltimi I ruuges Behar Begolli,,,,,,,,,,,,,,,,,,"500,000.00",1,2,1,,,ABC,17.09.12,,,"447,253.08",,,,,,,
,2,68,5,2,1,45,Rregullimi I tregut te kombinuar,,,,,,,,,,,,,,,,,,"170,000.00",1,1,1,,,Zhvillimi,16.07.12,,,"150,695.50",,,,,,,
,2,69,1,2,1,31,Zgjerimi I ndriqimit publik ne Prishtine per vitin 2012,,,,,,,,,,,,,,,,,,"150,000.00",1,1,1,,,Eltrisi,24.07.12,,,"157,039.40",,,,,,,
,2,70,5,2,1,45,Mirembajtja e ndriqimit publik ne rruget e Prishtines - pjesa e I-re,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,mvr Elektro-elen,30.07.12,,,"52,242.50",,,,,,,
,2,70,5,2,1,45,Mirembajtja e ndriqimit publik ne rruget e Prishtines - pjesa e II-te,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,Termomontimi,30.07.12,,,"69,683.00",,,,,,,
,2,70,5,2,1,45,Mirembajtja e ndriqimit publik ne rruget e Prishtines - pjesa e III-te,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,Eltrafo mont,30.07.12,,,"61,120.00",,,,,,,
,2,71,1,2,1,31,Blerja dhe montimi I trafostacionit 150 kv në Germi,,,,,,,,,,,,,,,,,,"20,000.00",1,1,1,,,Ndriçimi,16.07.12,,,"19,784.00",,,,,,,
,2,72,5,2,1,45,Rindertimi I rrugeve lidhese ne Hajvali dhe Mramor,,,,,,,,,,,,,,,,,,"200,000.00",1,1,1,,,Euro Garten,04.07.12,,,"180,144.85",,,,,,,
,2,73,2,2,1,72,Projektimi I I tregut të kombinuar në hapsire 20000m2 ne Prishtinë,,,,,,,,,,,,,,,,,,"150,000.00",1,1,1,,,Ideal Projekt,20.07.12,,,"8,450.00",,,,,,,
,2,74,5,2,1,54,"Asfaltimi I rrugeve Eqrem Qabej, Armend Daci dhe Veterniku",,,,,,,,,,,,,,,,,,"200,000.00",1,1,1,,,Beni Com,03.07.12,,,"166,246.00",,,,,,,
,2,75,5,2,1,45,Asfaltimi I rruges ne Barilevë,,,,,,,,,,,,,,,,,,"300,000.00",1,1,1,,,Papenburg,19.07.12,,,"268,852.00",,,,,,,
,2,76,5,2,1,45,Asfaltimi I rrugeve ne Shkabaj dhe Rimanishte,,,,,,,,,,,,,,,,,,"150,000.00",1,1,1,,,Bageri,05.07.12,,,"124,575.00",,,,,,,
,2,77,5,2,1,45,Rindertimi I rrugeve ne Mat - grupi I pare,,,,,,,,,,,,,,,,,,"310,000.00",1,1,1,,,Gerlica Compan,31.08.12,,,"291,808.50",,,,,,,
,2,78,1,2,1,1,Perkrahja e fermereve ne shpeztari,,,,,,,,,,,,,,,,,,"30,000.00",1,1,1,,,Fauna,08.08.12,,,"24,000.00",,,,,,,
,2,79,5,3,5,45,Punet shtese ne objektin e shkollës Meto Bajraktari,,,,,,,,,,,,,,,,,,"2,726.70",1,,1,,,Olti Trasing,19.06.12,,,,,,,,,,
,2,82,5,2,1,45,"Rind. I rruges lidhese H. Remniku, H. Zeka, D.Cara dhe E.Berisha",,,,,,,,,,,,,,,,,,"300,000.00",1,1,1,,,Toifor,04.07.12,,,"187,035.94",,,,,,,
,2,83,5,2,1,45,"Rind. I rrugeve dhe kanalizimeve ne lagjet Dardania, Vreshta dhe K. Trimave",,,,,,,,,,,,,,,,,,"130,000.00",1,1,1,,,Euro Garten,27.07.12,,,"115,348.50",,,,,,,
,2,84,5,2,1,45,Rikonstruimi dhe gelqerosja e disa shkollave - pjesa e I-re,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Beni Construks,15.08.12,,,"101,192.00",,,,,,,
,2,84,5,2,1,45,Rikonstruimi dhe gelqerosja e disa shkollave - pjesa e II-te,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Olti Trasing,15.08.12,,,"55,366.00",,,,,,,
,2,85,2,3,6,92,Pergaditjet teknike per Diten e Prishtines,,,,,,,,,,,,,,,,,,"9,000.00",1,1,1,,,Art Sound,08.06.12,,,"8,750.00",,,,,,,
,2,86,2,3,6,92,Organizimi dhe realizimi I programit per Diten e Prishtines,,,,,,,,,,,,,,,,,,"9,000.00",1,1,1,,,A&G Production,08.06.12,,,"8,700.00",,,,,,,
,2,87,2,2,1,72,Hartimi I projektit detal te enterierit dhe invertarit te Bibliotekes se Qytetit,,,,,,,,,,,,,,,,,,"15,000.00",1,1,2,,,Studio Links 4,08.08.12,,,"4,999.00",,,,,,,
,2,88,2,2,1,72,Punimi I projektit per renovimin e Bibliotekes H. Sylejmani ne Taslixhe,,,,,,,,,,,,,,,,,,"12,000.00",1,1,2,,,Andi&Alb Archi,08.08.12,,,"2,870.00",,,,,,,
,2,89,5,2,1,45,Riparimi dhe mirembajtja e ashensoreve per vitin 2012 - faza e katertë,,,,,,,,,,,,,,,,,,"300,000.00",1,1,1,,,Set ashensor,18.07.12,,,"279,041.00",,,,,,,
,2,90,1,3,6,36,Furnizimi servisimi dhe mbushja e aparateve kunder zjarrit,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Emergjenca,25.07.12,,,"10,000.00",,,,,,,
,2,91,1,2,1,30,Furnizimi me pajisje te Teknologjise Informative dhe teknike pjesa e I-re,,,,,,,,,,,,,,,,,,"80,000.00",1,1,1,,,Botek,10.08.12,,,"72,474.00",,,,,,,
,2,91,1,2,1,30,Furnizimi me pajisje te Teknologjise Informative dhe teknike pjesa e II-te,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Botek,10.08.12,,,"43,460.00",,,,,,,
,2,92,4,2,1,0,Hartimi i zgjedhjes ideore për pishinen në Germi,,,,,,,,,,,,,,,,,,,1,1,1,,,GM Arhitekture,10.08.12,,,"32,500.00",,,,,,,
,2,93,1,3,6,36,Mobilimi i zyreve,,,,,,,,,,,,,,,,,,"4,500.00",1,1,1,,,Lesna,02.08.12,,,"4,419.34",,,,,,,
,2,94,1,3,6,36,Furnizimi dhe servisimi i klimave,,,,,,,,,,,,,,,,,,"8,000.00",1,1,1,,,Eko Elektronics,26.06.12,,,"7,899.00",,,,,,,
,2,96,1,2,1,33,Furnizimi me nje aparate rentgeni per QMF nr.4,,,,,,,,,,,,,,,,,,"130,000.00",1,1,1,,,Made Kos,29.08.12,,,"123,456.00",,,,,,,
,2,97,5,2,1,45,Asfaltimi i rruges ne Prugovc - lagja e dyte,,,,,,,,,,,,,,,,,,"450,000.00",1,1,1,,,Megi Bau,14.08.12,,,"444,875.30",,,,,,,
,2,99,5,2,1,45,"Rindertimi i i rruges te varrezat dhe rrugeve Q.Hoxha, S.Vokshi",,,,,,,,,,,,,,,,,,"270,000.00",1,1,1,,,Gashi Ing,27.07.12,,,"250,739.90",,,,,,,
,2,100,2,3,6,92,Manifestimi per Diten e 4 korrikut - Dita e Amerikes,,,,,,,,,,,,,,,,,,"6,500.00",1,1,1,,,Sonic Sound So,02.07.12,,,"6,300.00",,,,,,,
,2,101,5,2,1,45,Renov i kulmit ne shk. N.Mustafa dhe rreg. ventilimit dhe ngrohjes-pj. e I-re,,,,,,,,,,,,,,,,,,"15,000.00",1,1,1,,,Olti Trasing,01.08.12,,,"15,419.00",,,,,,,
,2,101,5,2,1,45,Renov i kulmit ne shk. N.Mustafa dhe rreg. ventilimit dhe ngrohjes-pj. e II-te,,,,,,,,,,,,,,,,,,"8,000.00",1,1,1,,,Termovizion,01.08.12,,,"7,999.39",,,,,,,
,2,102,2,3,6,93,Servisimi i gjeneratoreve,,,,,,,,,,,,,,,,,,"9,000.00",1,1,1,,,Fidea,24.07.12,,,"8,515.56",,,,,,,
,2,103,5,2,1,45,Ndertimi i tri tereneve sportive dhe renovimi i kater tereneve -pjesa e I-re,,,,,,,,,,,,,,,,,,"130,000.00",1,1,1,,,Konstruktori Ing,15.08.12,,,"116,239.00",,,,,,,
,2,103,5,2,1,45,Ndertimi i tri tereneve sportive dhe renovimi i kater tereneve -pjesa e II-te,,,,,,,,,,,,,,,,,,"90,000.00",1,1,1,,,Zhvillimi,15.08.12,,,"82,990.00",,,,,,,
,2,104,5,2,1,45,Mirembajtja verore e rrugeve rurale,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,Dardania,06.08.12,,,"50,925.00",,,,,,,
,2,105,2,1,1,72,Hartimi i planit rregullativ Kodra e Tromave 1,,,,,,,,,,,,,,,,,,"150,000.00",1,2,2,,,A Design,21.11.12,,,"136,800.00",,,,,,,
,2,106,5,2,1,45,"Asf.i segmentit te rrug.Sliv, Drag. dhe nd.i rrug. me zhavor Dragov.-Gulmivad",,,,,,,,,,,,,,,,,,"75,000.00",1,1,1,,,Bejta Komerc,08.08.12,,,"68,140.50",,,,,,,
