Planifikuar,Buxheti,Numri prokurimit,Lloji i prokurimit,Vlera e prokurimit,Procedura e prokutimiy,Klasifikimi(2 shifrat e para te FPP),Titulli i aktivitetit te prokurimit,Data e inicimit të aktivitetit të prokurimit (data e pranimit të kërkesës),Data e aprovimit të deklaratës së nevojave dhe disponueshmërisë së mjeteve,Data e pranimit të specifikimit teknik (TOR),Data e publikimit të njoftimit për kontratë,Ankesat në autoritet,Ankesat në OSHP,Data e hapjes së ofertave,Nr. i OE që kanë shkarkuar dosjen e tenderit,Nr. i OE që kanë dorëzuar ofertat,Data e fillimit dhe përfundimit të vlersimit,Numri i ofertave të refuzuara,Data e aprovimit të Deklaratës së nevojave dhe disponueshmërisë së mjeteve - rikonfirmimi,Data e publikimit të njoftimit për dhënie të kontratës,Data e publikimit të anulimit të njoftimit,Letrat Standarde për OE,Ankesat në autoritet,Ankesat në OSHP,Vlera e parashikuar e kontratës,OE,Afati kohor për pranimin e tenderëve,Kriteret për dhënie të kontratës,Re-tenderimi,Statusi,Emri i OE të cilit i është dhënë kontrata,Data e nënshkrimit të kontratës,Afati për implementimin e kontratës,Data e mbylljes së kontratës,"Vlera totale e kontratës, duke përfshirë të gjitha taksat","Numri i përgjithshëm i situacioneve për pagesë, sipas kontratës",Shuma e zbritjes nga kontrata për shkaqe të ndalesave,Data e pagesës së situacionit të fundit,Shuma e pagesës së situacionit të fundit,Çmimi total i paguar për kontratën,Drejtoria,Emri i zyrtarit të prokurimit
,2,247,5,2,1,45,Rikonstruimi i rrugëve Bardhosh-Bërnicë e epërme dhe rruga ne Grashticë,,,,,,,,,,,,,,,,,,"250,000.00",1,1,1,,,Jaha Company,20.02.13,,,"159,509.50",,,,,,,
,2,248,5,2,1,45,Ndertimi i disa rrugeve dhe kanalizimeve ne fshatin Mramuer,,,,,,,,,,,,,,,,,,"250,000.00",1,1,1,,,Gashi Ing,28.02.13,,,"214,605.00",,,,,,,
,2,249,5,2,1,45,Asfaltimi i rrugës Keqekollë - Nishevc,,,,,,,,,,,,,,,,,,"270,000.00",1,1,1,,,Jaha Company,05.03.13,,,"257,922.00",,,,,,,
,2,250,1,1,1,29,Furniz. dhe mont. i tri nyjeve semaforike si dhe sistemit te monitorimit -pj I-re,,,,,,,,,,,,,,,,,,"165,000.00",1,1,1,,,RSM,14.06.13,,,"140,350.50",,,,,,,
,2,250,1,1,1,29,Furniz. dhe mont. i tri nyjeve semaforike si dhe sistemit te monitorimit-pj II-te,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,Eko invest,14.06.13,,,"48,100.00",,,,,,,
,2,251,5,2,1,45,Rikonstruimi rrugëve lidhëse ne Bardhosh dhe ndertimi i kanalizimit fekal,,,,,,,,,,,,,,,,,,"162,000.00",1,1,1,,,Europa Partners,22.02.13,,,"147,967.00",,,,,,,
,2,252,5,2,1,45,Rikonstruimi i rrugës në Lebanë dhe ndertimi i trotuareve ne Bardhosh,,,,,,,,,,,,,,,,,,"165,000.00",1,1,1,,,Conex group,22.02.13,,,"158,937.00",,,,,,,
,2,253,5,2,1,45,Rikonstruimi i rrugës në Grashticë - lagja e Ajetëve,,,,,,,,,,,,,,,,,,"150,000.00",1,1,1,,,Nente Vllezerit,27.02.13,,,"120,349.50",,,,,,,
,2,1,1,2,1,33,Furnizimi me pajisje mjekesore per QKMF,,,,,,,,,,,,,,,,,,"85,000.00",1,1,1,,,Made kos,11.03.13,,,"79,760.00",,,,,,,
,2,2,4,2,1,72,Hartimi i projektit per pishine e mbyllur ne Germi,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Inter proj.&GRE,14.05.13,,,"30,000.00",,,,,,,
,2,3,5,2,1,45,Rregullimi i venddalimeve per autobus ne qytet,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Ndertimtari,26.02.13,,,"90,375.10",,,,,,,
,2,4,2,2,1,72,Hartimi i projektit zbatues te rruges nga rrethi deri te udhekryqi i Gjilanit,,,,,,,,,,,,,,,,,,"15,000.00",1,1,2,,,Smart projekt,19.03.13,,,"5,976.50",,,,,,,
,2,5,5,2,1,45,"Pastrimi i shtratit, portave te lumenjeve dhe kolektorit atmosferik",,,,,,,,,,,,,,,,,,"75,000.00",1,1,1,,,Ndertimtari,26.03.13,,,"65,927.00",,,,,,,
,2,6,5,2,1,45,Rekonstruimi i rrugeve me asfalt ne Prapashticë - lagja Cubaj dhe Govoret,,,,,,,,,,,,,,,,,,"150,000.00",1,1,1,,,Bageri,25.02.13,,,"124,841.20",,,,,,,
,2,7,5,2,1,45,Rekonst.i rrug.ne lagjen Rrustemaj (Grashticë) dhe rrug.Slivove- Gulmevad,,,,,,,,,,,,,,,,,,"130,000.00",1,1,1,,,Labi,25.02.13,,,"119,147.00",,,,,,,
,2,8,5,2,1,45,Ndertimi i rrugeve ne fshatin Busi,,,,,,,,,,,,,,,,,,"170,000.00",1,1,1,,,Gerlica,13.03.13,,,"141,002.00",,,,,,,
,2,9,1,2,1,33,Furnizimi me aparat mamografik per nevojat e QKMF,,,,,,,,,,,,,,,,,,"45,000.00",1,1,1,,,Med brand,14.03.13,,,"38,500.00",,,,,,,
,2,10,5,2,1,45,Ndertimi i kanalizimit ne Leban dhe Prugovc,,,,,,,,,,,,,,,,,,"120,000.00",1,1,1,,,Ardi,20.03.13,,,"106,301.10",,,,,,,
,2,11,1,2,1,36,Furnizimi i shkollave me material higjenik dhe vegla pune,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,El Shpetimi,11.03.13,,,"31,299.66",,,,,,,
,2,13,4,2,1,74,Hartimi i projektit ideor dhe kryesor per objektin e shkolles ne Kalabri,,,,,,,,,,,,,,,,,,"30,000.00",1,1,1,,,Links 4,17.05.13,,,"29,556.00",,,,,,,
,2,14,2,1,1,74,"Krijimi i kadastrit, perqojave dhe objekteve nentoksore",,,,,,,,,,,,,,,,,,"20,000.00",1,1,1,,,Geo Map_proing,17.04.13,,,"200,000.00",,,,,,,
,2,16,1,2,1,34,Furnizimi me dy automjete per transportin e pacienteve me hemodializë,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,Delfin,15.07.13,,,"58,280.00",,,,,,,
,2,17,5,2,1,45,Asfaltimi i rrugës te shkolla ne fshatin Gllogovicë,,,,,,,,,,,,,,,,,,"125,000.00",1,1,1,,,Bageri,20.03.13,,,"98,715.66",,,,,,,
,2,19,1,1,1,36,Furnizimi me inventar per biblioteken Hyvzi Sylejmani,,,,,,,,,,,,,,,,,,"200,000.00",1,1,1,,,KS Group-Erald,13.08.13,,,"256,492.00",,,,,,,
,2,20,1,2,1,22,Furnizimi me material shpenzues per administrate dhe formular tjer shendet,,,,,,,,,,,,,,,,,,"85,000.00",1,1,1,,,Blendi,03.05.13,,,"34,477.00",,,,,,,
,2,21,2,2,1,74,Hartimi i projektit per QMF ne lagjen e Muhaxhereve,,,,,,,,,,,,,,,,,,"20,000.00",1,1,1,,,ENG Idea,08.04.13,,,"8,300.00",,,,,,,
,2,22,1,3,6,36,Furnizimi me goma dhe bateri per automjetet e Komunes,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Euro Delta,12.02.13,,,"4,428.60",,,,,,,
,2,23,2,3,6,72,"Rreg. i oborrit te objekt. ne IP M. Kuteli Mat, sh.f.Hajvali she sh.f. E.Duraku",,,,,,,,,,,,,,,,,,"8,800.00",1,1,1,,,Enginiering,26.03.13,,,"8,700.00",,,,,,,
,2,24,5,2,1,45,"Ndertimi i rrugeve , kanalizimeve urave ne Hajvali, Llukar dhe Keqekollë",,,,,,,,,,,,,,,,,,"275,000.00",1,1,1,,,Noti,10.04.13,,,"189,905.20",,,,,,,
,2,25,5,2,1,45,Mbulimi i amfiteatrit ne Pishinen e Germise,,,,,,,,,,,,,,,,,,"200,000.00",1,1,1,,,Konstruktori,10.04.13,,,"189,777.00",,,,,,,
,2,26,5,2,1,45,"Ndertimi i tereneve sportive, shtigjeve, ne pishinen e Germisë",,,,,,,,,,,,,,,,,,"300,000.00",1,1,1,,,Konstruktori,14.05.13,,,"275,837.80",,,,,,,
,2,27,4,2,3,74,konkurs projektimi - salla univerzale dhe galeria e arteve,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,A1 architekture,31.07.13,,,"49,900.00",,,,,,,
,2,28,5,2,1,45,Riparimi i ashensoreve ne ndertesat e qytetit per vitin 2013 - faza e V-te,,,,,,,,,,,,,,,,,,"200,000.00",1,2,1,,,Set Ashensor,19.04.13,,,"198,230.00",,,,,,,
,2,29,5,2,1,45,Zgjerimi I ndriqimit publik ne Prishtine per vitin 2013,,,,,,,,,,,,,,,,,,"140,000.00",1,1,1,,,ABB,03.09.13,,,"129,994.25",,,,,,,
,2,32,5,2,1,45,Pastrimi dhe larja e rrugeve dhe trotuareve ne qytet - pjesa e I-re,,,,,,,,,,,,,,,,,,"25,000.00",1,1,1,,,Toifor,10.04.13,,,"8,625.80",,,,,,,
,2,32,5,2,1,45,Pastrimi dhe larja e rrugeve dhe trotuareve ne qytet - pjesa e II-te,,,,,,,,,,,,,,,,,,"25,000.00",1,1,1,,,Alko Impex,10.04.13,,,"4,596.10",,,,,,,
,2,32,5,2,1,45,Pastrimi dhe larja e rrugeve dhe trotuareve ne qytet - pjesa e III-te,,,,,,,,,,,,,,,,,,"25,000.00",1,1,1,,,Europa Partners,10.04.13,,,"6,484.53",,,,,,,
,2,32,5,2,1,45,Pastrimi dhe larja e rrugeve dhe trotuareve ne qytet - pjesa e IV-te,,,,,,,,,,,,,,,,,,"25,000.00",1,1,1,,,Pastrimi,10.04.13,,,"7,670.00",,,,,,,
,2,33,5,2,1,45,"Mirëmbajtja dhe rregullimi i fontanave, krojeve dhe monumenteve",,,,,,,,,,,,,,,,,,"40,000.00",1,1,1,,,C4A&Dekori,03.04.13,,,"29,405.00",,,,,,,
,2,34,1,3,6,18,Furnizimi me uniforma per puntoret e sigurimit fizik,,,,,,,,,,,,,,,,,,"4,000.00",1,1,1,,,Minimax,25.02.13,,,"6,473.50",,,,,,,
,2,35,5,1,1,45,Ndertimi i rruges Enver Maloku - pjesa e I-re,,,,,,,,,,,,,,,,,,"1,500,000.00",1,1,1,,,Beni Com,18.10.13,,,"1,187,768.19",,,,,,,
,2,36,5,1,1,45,Ndertimi i rruges Enver Maloku - pjesa e II-te,,,,,,,,,,,,,,,,,,"2,000,000.00",1,1,1,,,Jaha Company,18.10.13,,,"1,199,660.55",,,,,,,
,2,37,5,2,1,45,Sanimi i gropave ne qytetin e Prishtines,,,,,,,,,,,,,,,,,,"350,000.00",1,1,1,,,Strasen Tief Bau,19.03.13,,,"245,385.00",,,,,,,
,2,38,5,2,1,45,Shpimi i puseve,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Komplast,25.03.13,,,"50,000.00",,,,,,,
,,39,1,3,6,29,Furnizimi me pajisje te TI per implementimin e projektit te EU-se,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Eri trade,15.04.13,,,"9,924.00",,,,,,,
,2,40,2,3,6,74,Hartimi i projektit te rruges dhe kanalizimeve ne disa fshatra te Prishtines,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Besi enginering,19.03.13,,,"8,890.00",,,,,,,
,2,41,1,2,1,33,Furnizimi me barere dhe material shpenzues mjekesor,,,,,,,,,,,,,,,,,,"100,000.00",1,1,1,,,Sinorg pharmace,14.05.13,,,"116,310.00",,,,,,,
,2,42,1,1,1,36,Furnizimi me toner per printer dhe aparate fotokopjuese,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,Infosoft Office,04.09.13,,,"53,367.69",,,,,,,
,2,43,1,2,1,33,Furnizimi me material hargjues per laborator,,,,,,,,,,,,,,,,,,"80,000.00",1,1,1,,,Made kos,23.05.13,,,"69,930.00",,,,,,,
,2,44,2,2,1,74,Hartimi i projekteve per ndertimin e rrugeve ne fshatra e Prishtine pj. I-re,,,,,,,,,,,,,,,,,,"4,000.00",1,1,2,,,Goni Ing,17.06.13,,,"1,520.00",,,,,,,
,2,44,2,2,1,74,Hartimi i projekteve per ndertimin e rrugeve ne fshatra e Prishtine pj. II-te,,,,,,,,,,,,,,,,,,"7,000.00",1,1,2,,,Goni Ing,17.06.13,,,"2,814.00",,,,,,,
,2,44,2,2,1,74,Hartimi i projekteve per ndertimin e rrugeve ne fshatra e Prishtine pj.III-te,,,,,,,,,,,,,,,,,,"8,000.00",1,1,2,,,Global Ing&Ideal,17.06.13,,,"3,968.00",,,,,,,
,2,45,2,2,1,74,Hartimi i projekteve per ndertimin e rrugeve ne qytetin e Prishtines pj. II-te,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,3D Project,02.07.13,,,"4,493.38",,,,,,,
,2,45,2,2,1,74,Hartimi i projekteve per ndertimin e rrugeve ne qytetin e Prishtines pj. III-te,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,3D Project,02.07.13,,,"4,802.66",,,,,,,
,2,45,2,2,1,74,Hartimi i projekteve per ndertimin e rrugeve ne qytetin e Prishtines pj.IV-te,,,,,,,,,,,,,,,,,,"16,500.00",1,1,2,,,Projekt Plus,02.07.13,,,"11,383.50",,,,,,,
,2,45,2,2,1,74,Hartimi i projekteve per ndertimin e rrugeve ne qytetin e Prishtines pj.V-te,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,Projekt Plus,02.07.13,,,"3,426.00",,,,,,,
,2,45,2,2,1,74,Hartimi i projekteve per ndertimin e rrugeve ne qytetin e Prishtines pj. VI-te,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,Infra plus,02.07.13,,,"3,360.00",,,,,,,
,2,46,5,1,1,45,Ndertimi i shkolles ne Arberi,,,,,,,,,,,,,,,,,,"1,000,000.00",1,1,1,,,Rexha,04.09.13,,,"737,832.96",,,,,,,
,2,47,2,2,1,74,Hartimi i projekteve per ndertimin e IP ne Komunen e Prishtines pj. -I-re,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,Cad Enginiering,24.06.13,,,"4,800.00",,,,,,,
,2,47,2,2,1,74,Hartimi i projekteve per ndertimin e IP ne Komunen e Prishtines pj. -II-te,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,En Group,24.06.13,,,"4,330.00",,,,,,,
,2,47,2,2,1,74,Hartimi i projekteve per ndertimin e IP ne Komunen e Prishtines pj - III-te,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,Pro Art,24.06.13,,,"3,350.00",,,,,,,
,2,47,2,2,1,74,Hartimi i projekteve per ndertimin e IP ne Komunen e Prishtines pj - IV-te,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,Links 4,24.06.13,,,"3,900.00",,,,,,,
,2,47,2,2,1,74,Hartimi i projekteve per ndertimin e IP ne Komunen e Prishtines pj - V-te,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,En Group,24.06.13,,,"4,150.00",,,,,,,
,2,47,2,2,1,74,Hartimi i projekteve per ndertimin e IP ne Komunen e Prishtines pj - VI-te,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,Pro Art,24.06.13,,,"3,350.00",,,,,,,
,2,47,2,2,1,74,Hartimi i projekteve per ndertimin e IP ne Komunen e Prishtines pj - VII-te,,,,,,,,,,,,,,,,,,"10,000.00",1,1,2,,,Links 4,24.06.13,,,"3,900.00",,,,,,,
,2,48,5,2,1,45,Rregullimi dhe ndertimi i parkut ne Fidanishte dhe Taukbashqe,,,,,,,,,,,,,,,,,,"495,000.00",1,2,1,,,Europa Partners,07.06.13,,,"434,522.55",,,,,,,
,2,50,5,2,1,45,"Sanimi , rekonstruimi dhe asfaltimi i disa rrugeve ne lagjen Tophane",,,,,,,,,,,,,,,,,,"291,000.00",1,1,1,,,Noti,30.07.13,,,"344,840.90",,,,,,,
,2,51,5,2,1,45,Ndertimi i disa rrugeve ne lagjen K.e Trimave dhe fsh. Grashticë dhe Makovc,,,,,,,,,,,,,,,,,,"214,800.00",1,1,1,,,Gashi Ing,20.05.13,,,"235,431.20",,,,,,,
,2,52,5,1,1,45,Ndertimi i rruges Hasan Remniku,,,,,,,,,,,,,,,,,,"1,000,000.00",1,2,1,,,Europa Partners,29.04.13,,,"388,515.76",,,,,,,
,2,53,1,2,1,31,Furnizimi me material shpenzues mjeksor per nevojat stomatologjike QKMF,,,,,,,,,,,,,,,,,,"85,000.00",1,1,1,,,Allianza,21.06.13,,,"36,727.20",,,,,,,
,2,54,5,2,1,45,Ndertimi dhe renovimi i tereneve sportive ne disa lagje te Prishtines,,,,,,,,,,,,,,,,,,"200,000.00",1,1,1,,,Konstruktori,30.09.13,,,"128,089.00",,,,,,,
,2,55,1,2,1,21,Furnizimi me libra për Biblioteken Hyvzi Sylejmani - objekti i ri,,,,,,,,,,,,,,,,,,"75,000.00",1,1,1,,,Artini,16.04.13,,,"74,543.60",,,,,,,
,2,56,4,1,3,74,Konkurs projektimi - shtatorja Ibrahim Rugova,,,,,,,,,,,,,,,,,,"1,000,000.00",1,1,1,,,shtator 90,30.05.13,,,"135,000.00",,,,,,,
,2,57,5,2,1,45,Rindertimi i rrugeve ne lagjen Dodona,,,,,,,,,,,,,,,,,,"300,000.00",1,1,1,,,Ulpiana,23.04.13,,,"104,605.00",,,,,,,
,2,58,1,2,1,34,Furnizimi me dy autoambulanca me pajisje mjekesore per nevojat e QMF,,,,,,,,,,,,,,,,,,"120,000.00",1,1,1,,,Delfin,18.06.13,,,"94,499.50",,,,,,,
,2,59,1,2,1,34,Furnizimi me dy autoambulanca per nevojat e sherbimit teknik te QKMF,,,,,,,,,,,,,,,,,,"60,000.00",1,1,1,,,Made kos,11.06.13,,,"57,880.00",,,,,,,
,2,61,5,3,6,45,Gelqerosja e objektit te shkolles se vjeter ekonomike,,,,,,,,,,,,,,,,,,"8,500.00",1,1,1,,,Rexha,23.04.13,,,"8,800.00",,,,,,,
,2,62,5,2,1,45,Ndertimi i disa rrugeve dhe kanalizimeve ne fshatin Suteskë,,,,,,,,,,,,,,,,,,"154,860.00",1,1,1,,,Gerlica,24.04.13,,,"99,000.50",,,,,,,
,2,63,1,2,1,35,Furnizimi me automjete te udhtareve permes lizingut,,,,,,,,,,,,,,,,,,"30,000.00",1,1,1,,,Auto Mita,08.05.13,,,"2,990.00",,,,,,,
,2,64,1,3,6,32,Furn. mont. i i pajisjeve te sistemit mikrofonave per nevojat e QSh të qyteta,,,,,,,,,,,,,,,,,,"10,000.00",1,1,1,,,Minimax,29.04.13,,,"6,473.50",,,,,,,
,2,65,1,3,6,31,Furnizimi dhe montimi i kalldase ne shkollen Shtjefan Gjeqovi Prishtinë,,,,,,,,,,,,,,,,,,"4,500.00",1,1,1,,,En Group,11.04.13,,,"3,814.70",,,,,,,
,2,66,5,2,1,45,Rindertimi i disa rrugeve ne lagjet Qendra dhe Lakrishta,,,,,,,,,,,,,,,,,,"290,000.00",1,1,1,,,Rexha,29.05.13,,,"188,265.00",,,,,,,
,2,67,5,2,1,45,Rindertimi i disa rrugeve ne lagjet Ulpiana dhe dardania,,,,,,,,,,,,,,,,,,"400,000.00",1,1,1,,,Beni Com,03.06.13,,,"380,015.83",,,,,,,
,2,68,2,2,1,74,Ndryshimi dhe plotesimi i planit rregullativ Sofalia,,,,,,,,,,,,,,,,,,"40,000.00",1,1,2,,,vizion Project,11.06.13,,,"38,499.00",,,,,,,
,2,70,1,2,1,1,Furnizimi me makina mjelese,,,,,,,,,,,,,,,,,,"30,000.00",1,1,1,,,AgroInternacioanl,08.05.13,,,"25,288.00",,,,,,,
,2,71,1,2,1,1,Furnizimi me pajisje per perpunimin e pemeve dhe perimeve,,,,,,,,,,,,,,,,,,"23,000.00",1,1,1,,,Biolab,07.05.13,,,"18,945.00",,,,,,,
,2,72,5,2,1,45,Ndertimi i panorames se bjeshkatarise,,,,,,,,,,,,,,,,,,"70,000.00",1,1,1,,,Global Ing&Dek,16.09.13,,,"73,462.00",,,,,,,
,2,73,5,2,1,45,Rindertimi i rrugeve ne lagjet Janina dhe Qendresa,,,,,,,,,,,,,,,,,,"376,000.00",1,1,1,,,Dimi Bau,27.05.13,,,"275,437.00",,,,,,,
,2,74,2,2,1,77,Projekti i veterines mobile,,,,,,,,,,,,,,,,,,"20,000.00",1,1,1,,,Spana,02.05.13,,,"17,640.00",,,,,,,
,2,75,1,2,1,34,Furnizimi me dy automjete per ekipet shendetsore mobile pjesa e I-re,,,,,,,,,,,,,,,,,,"50,000.00",1,1,1,,,Auto Kaqandolli,28.06.13,,,"16,200.00",,,,,,,
,2,75,1,2,1,34,Furnizimi me dy automjete per ekipet shendetsore mobile pjesa e II-te,,,,,,,,,,,,,,,,,,"56,000.00",1,1,1,,,Autoteknik Bah,28.06.13,,,"24,920.30",,,,,,,
,2,76,1,2,1,21,Furnizimi me material didaktik per shkollat e Komunes se Prishtines,,,,,,,,,,,,,,,,,,"7,200.00",1,1,1,,,Blendi,11.06.13,,,"36,483.81",,,,,,,
,2,77,2,3,6,29,Trajnimi ne bletari,,,,,,,,,,,,,,,,,,"8,500.00",1,1,1,,,Bleta,16.04.13,,,"5,700.00",,,,,,,
,2,79,5,2,1,45,Mirembajtja e ndriqimit publik per vitin 2013 - pjesa e I-re,,,,,,,,,,,,,,,,,,"120,000.00",1,1,1,,,Termomontimi,27.06.13,,,"59,112.00",,,,,,,
,2,79,5,2,1,45,Mirembajtja e ndriqimit publik per vitin 2013 - pjesa e II-te,,,,,,,,,,,,,,,,,,"120,000.00",1,1,1,,,Ndriçimi&Eltrisi,26.06.13,,,"50,065.80",,,,,,,
,2,80,1,1,1,34,Furnizimi me makineri per mirembajtjen e hapsirave ne qytet,,,,,,,,,,,,,,,,,,"150,000.00",1,1,1,,,Profitech,26.06.13,,,"128,200.00",,,,,,,
,2,81,2,3,6,29,Vendosja e pajisjeve teknike dhe furnizimi me ID kartela,,,,,,,,,,,,,,,,,,"4,500.00",1,1,1,,,Prfesional alarm,30.04.13,,,"3,969.00",,,,,,,
,2,82,5,2,1,45,Sinjalizimi horizontal dhe vertikal ne qytetitin dhe fshatrat e Prishtines - Ire,,,,,,,,,,,,,,,,,,"150,000.00",1,1,1,,,RSM cpmpany,18.06.13,,,"119,679.00",,,,,,,
